SampleID,TrueLabel,PredictedProbability
SRR1693208,1.0,0.5
SRR1693209,1.0,0.538
SRR1693210,1.0,0.398
SRR1693211,1.0,0.61
SRR1693212,1.0,0.422
SRR1693214,1.0,0.422
SRR1693215,1.0,0.438
SRR1693216,1.0,0.6
SRR1693217,1.0,0.558
SRR1693218,1.0,0.392
SRR1693219,1.0,0.654
SRR1693220,1.0,0.37
SRR1693221,1.0,0.384
SRR1693222,1.0,0.442
SRR1693224,1.0,0.494
SRR1693225,1.0,0.508
SRR1693226,1.0,0.506
SRR1693228,1.0,0.304
SRR1693229,1.0,0.564
SRR1693231,1.0,0.372
SRR1693254,1.0,0.412
SRR1693255,1.0,0.358
SRR1693256,1.0,0.398
SRR1693257,1.0,0.43
SRR1693258,1.0,0.476
SRR1693259,1.0,0.362
SRR1693267,1.0,0.418
SRR1693268,1.0,0.616
SRR1693269,1.0,0.794
SRR1693270,1.0,0.632
SRR1693276,1.0,0.432
SRR1693281,1.0,0.54
SRR1693285,1.0,0.346
SRR1693293,1.0,0.56
SRR1693294,1.0,0.528
SRR1693300,1.0,0.382
SRR1693305,1.0,0.576
SRR1693306,1.0,0.498
SRR1693307,1.0,0.348
SRR1693308,1.0,0.42
SRR1693347,1.0,0.37
SRR1693348,1.0,0.376
SRR1693349,1.0,0.388
SRR1693350,1.0,0.488
SRR1693351,1.0,0.668
SRR1693352,1.0,0.504
SRR1693353,1.0,0.426
SRR1693354,1.0,0.506
SRR1693355,1.0,0.52
SRR1693356,1.0,0.44
SRR1693357,1.0,0.508
SRR1693358,1.0,0.568
SRR1693359,1.0,0.582
SRR1693360,1.0,0.374
SRR1693361,1.0,0.606
SRR1693362,1.0,0.534
SRR1763540,1.0,0.496
SRR1763554,1.0,0.53
SRR1763557,1.0,0.444
SRR1763560,1.0,0.588
SRR1763564,1.0,0.636
SRR1763566,1.0,0.552
SRR1763569,1.0,0.584
SRR1763571,1.0,0.59
SRR1763572,1.0,0.498
SRR1763573,1.0,0.55
SRR1763574,1.0,0.312
SRR1763575,1.0,0.514
SRR1763576,1.0,0.65
SRR1763577,1.0,0.404
SRR1763578,1.0,0.638
SRR1763580,1.0,0.436
SRR1763582,1.0,0.63
SRR1763584,1.0,0.574
SRR1763587,1.0,0.438
SRR1763589,1.0,0.518
SRR1763591,1.0,0.5
SRR1763593,1.0,0.392
SRR1763594,1.0,0.722
SRR1763596,1.0,0.31
SRR1763599,1.0,0.378
SRR1763600,1.0,0.432
SRR1763601,1.0,0.644
SRR1763604,1.0,0.424
SRR1763606,1.0,0.53
SRR1763608,1.0,0.556
SRR1763610,1.0,0.38
SRR1763615,1.0,0.392
SRR1763619,1.0,0.462
SRR1763620,1.0,0.374
SRR1763623,1.0,0.524
SRR1763634,1.0,0.32
SRR1763645,1.0,0.6
SRR1763650,1.0,0.41
SRR1763661,1.0,0.394
SRR1763666,1.0,0.406
SRR1763670,1.0,0.356
SRR1763672,1.0,0.464
SRR1763673,1.0,0.274
SRR1763674,1.0,0.486
SRR1763675,1.0,0.418
SRR1763678,1.0,0.418
SRR1763680,1.0,0.364
SRR1763681,1.0,0.358
SRR1763684,1.0,0.416
SRR1763685,1.0,0.458
SRR1763686,1.0,0.654
SRR1763687,1.0,0.748
SRR1763688,1.0,0.526
SRR1763689,1.0,0.494
SRR1763690,1.0,0.342
SRR1763691,1.0,0.442
SRR1763692,1.0,0.528
SRR1763693,1.0,0.642
SRR1763694,1.0,0.498
SRR1763695,1.0,0.31
SRR1763696,1.0,0.312
SRR1763697,1.0,0.368
SRR1765911,0.0,0.26
SRR1765912,0.0,0.566
SRR1765915,0.0,0.634
SRR1765917,0.0,0.492
SRR1765919,0.0,0.72
SRR1765921,0.0,0.442
SRR1765923,0.0,0.414
SRR1765926,0.0,0.504
SRR1765928,0.0,0.334
SRR1765930,0.0,0.664
SRR1765931,0.0,0.456
SRR1765937,0.0,0.5
SRR1765940,0.0,0.412
SRR1765941,0.0,0.554
SRR1765942,0.0,0.388
SRR1765943,0.0,0.534
SRR1765944,0.0,0.438
SRR1765945,0.0,0.332
SRR1765952,0.0,0.624
SRR1765954,0.0,0.564
SRR1765956,0.0,0.456
SRR1765985,0.0,0.286
SRR1765990,0.0,0.29
SRR1765992,0.0,0.466
SRR1765993,0.0,0.454
SRR1765994,0.0,0.254
SRR1765995,0.0,0.358
SRR1765996,0.0,0.318
SRR1765997,0.0,0.344
SRR1765998,0.0,0.494
SRR1765999,0.0,0.348
SRR1766000,0.0,0.324
SRR1766002,0.0,0.392
SRR1766003,0.0,0.352
SRR1766004,0.0,0.446
SRR1766005,0.0,0.382
SRR1766006,0.0,0.448
SRR1766007,0.0,0.438
SRR1766008,0.0,0.478
SRR1766009,0.0,0.394
SRR1766010,0.0,0.33
SRR1766011,0.0,0.386
SRR1766012,0.0,0.3
SRR1766016,0.0,0.408
SRR1766026,0.0,0.316
SRR1766027,0.0,0.372
SRR1766029,0.0,0.246
SRR1766030,0.0,0.372
SRR1766034,0.0,0.396
SRR1766037,0.0,0.408
SRR1766042,0.0,0.558
SRR1766044,0.0,0.412
SRR1766046,0.0,0.48
SRR1766048,0.0,0.358
SRR1766050,0.0,0.41
SRR1766053,0.0,0.254
SRR1766055,0.0,0.46
SRR1766057,0.0,0.412
SRR1766058,0.0,0.304
SRR1766059,0.0,0.242
SRR1766060,0.0,0.316
SRR1766062,0.0,0.278
SRR1766064,0.0,0.368
SRR1766066,0.0,0.496
SRR1766069,0.0,0.37
SRR1766070,0.0,0.362
SRR1766071,0.0,0.392
SRR1766074,0.0,0.332
SRR1766076,0.0,0.55
SRR1766078,0.0,0.4
SRR1766079,0.0,0.582
SRR1766080,0.0,0.33
SRR1766081,0.0,0.374
SRR1766082,0.0,0.412
SRR1766083,0.0,0.44
SRR1766084,0.0,0.554
SRR1766085,0.0,0.356
SRR1766086,0.0,0.314
SRR1766087,0.0,0.414
SRR1766088,0.0,0.342
SRR1766089,0.0,0.536
SRR1766090,0.0,0.338
SRR1766091,0.0,0.572
SRR1766092,0.0,0.34
SRR1766093,0.0,0.366
SRR1766094,0.0,0.382
